基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,吉野２丁目,,計,882,"1,275",,5,8,4,6,3,3,3,6,5,6,5,3,5,2,4,9,6,6,3,11,14,13,13,31,53,45,43,36,39,36,29,32,18,22,15,26,20,14,15,7,24,24,21,16,22,15,24,22,7,18,22,16,16,17,16,16,18,15,10,12,19,13,9,11,8,10,8,9,13,11,16,16,15,8,5,11,11,7,9,4,7,4,6,10,12,9,6,5,10,5,3,5,1,,1,1,1,1,,,,
2020/3/31,吉野３丁目,,計,"1,415","2,363",,23,13,20,14,10,15,7,11,10,7,19,9,4,9,10,10,15,17,14,14,13,25,20,27,39,47,62,44,55,40,48,36,42,48,63,39,36,36,45,43,21,38,39,28,38,34,53,39,38,29,27,33,19,34,30,28,27,23,25,15,20,22,15,25,22,32,21,22,25,29,36,37,42,33,13,19,19,24,19,17,17,18,23,21,16,13,12,14,13,8,7,11,4,5,2,3,3,1,,1,2,
2020/3/31,吉野４丁目,,計,"1,876","3,216",,24,32,24,36,39,24,20,17,22,18,15,20,17,17,22,17,26,19,23,23,26,32,43,52,84,102,77,87,86,77,58,65,70,63,64,57,47,54,46,55,51,47,56,47,44,47,42,62,51,45,55,48,50,42,25,37,32,33,24,29,28,32,25,23,22,26,28,23,30,23,25,28,28,22,19,18,26,20,26,16,15,12,16,11,22,13,12,14,6,5,4,4,7,2,7,5,1,2,1,1,1,
2020/3/31,吉野５丁目,,計,"1,040","1,913",,13,11,12,16,17,9,13,19,15,32,13,21,15,10,23,12,11,30,16,18,14,26,23,34,40,31,38,36,34,42,46,37,46,35,35,41,36,30,32,31,27,21,32,35,29,34,42,37,36,28,31,27,26,18,17,18,22,21,22,15,11,7,13,8,26,9,19,14,13,16,11,23,20,17,12,7,16,5,18,12,9,10,8,11,5,6,4,4,2,8,5,3,2,1,3,1,,3,,,,
2020/3/31,大開１丁目,,計,933,"1,737",,9,14,12,16,12,8,6,11,12,10,8,7,16,12,14,5,14,9,15,8,13,16,10,10,21,18,37,20,25,27,24,22,31,28,32,29,23,24,15,17,24,28,25,31,29,33,30,26,26,21,31,15,31,23,17,20,20,23,25,21,28,20,20,12,19,17,13,20,21,21,24,29,31,24,20,20,21,17,24,27,10,15,11,12,18,12,13,8,10,9,6,6,6,4,3,2,1,,3,,1,
2020/3/31,大開２丁目,,計,"1,246","2,133",,15,17,20,13,19,9,13,13,16,7,11,9,19,6,12,12,21,18,20,26,26,25,36,28,38,42,33,45,42,36,48,34,32,34,36,35,27,27,21,36,35,27,30,35,31,38,35,32,36,30,26,38,36,20,28,32,31,25,20,20,17,8,19,21,19,19,18,20,10,17,24,28,28,21,17,20,24,17,19,17,15,19,14,19,10,17,10,15,8,7,10,9,2,3,3,1,2,,2,1,1,
2020/3/31,大開３丁目,,計,"1,353","2,862",,19,23,26,31,22,42,28,28,34,32,20,26,34,23,24,19,20,20,21,20,26,35,25,29,32,29,18,28,37,34,30,36,29,38,29,46,34,54,47,48,34,47,59,44,47,47,57,55,40,53,45,49,39,26,29,35,36,41,34,38,27,22,19,23,28,30,26,37,47,38,41,43,45,23,26,27,33,25,29,29,25,18,25,17,18,15,9,17,10,10,7,5,7,2,3,1,2,1,,,1,
2020/3/31,大開４丁目,,計,887,"1,593",,8,12,13,15,4,15,9,9,8,13,10,14,6,12,9,11,8,11,16,18,13,20,15,20,22,17,12,10,16,20,19,12,18,22,18,22,19,19,21,18,19,19,29,24,17,19,48,20,36,38,35,28,31,14,15,18,18,17,22,14,23,22,15,18,16,13,23,20,23,32,29,35,32,18,13,23,18,20,23,20,13,7,13,13,9,8,7,7,5,3,5,4,4,1,1,1,,,,1,,
2020/3/31,鷺洲１丁目,,計,819,"1,541",,18,13,11,18,14,16,15,4,11,9,6,10,3,6,13,9,9,10,11,17,14,11,13,19,20,29,35,27,34,19,39,28,20,27,27,36,18,30,26,16,24,16,18,19,24,26,14,27,31,29,16,25,20,18,20,19,16,20,17,13,16,13,14,15,14,22,16,18,13,17,17,13,18,15,8,11,15,12,15,18,13,8,12,6,8,13,14,9,5,2,5,6,5,4,3,,2,,2,,1,
2020/3/31,鷺洲２丁目,,計,"1,001","1,756",,17,10,14,14,11,14,15,9,9,7,11,10,14,11,12,10,11,13,11,17,14,17,22,36,26,29,35,27,38,25,40,29,27,32,18,27,28,25,23,36,21,33,29,27,23,36,26,36,30,24,23,17,20,23,23,28,25,32,19,22,17,16,12,17,14,21,18,17,16,21,28,17,20,10,6,17,21,16,14,13,11,9,7,12,10,6,10,15,10,5,4,2,5,1,2,1,1,,,3,,
